Mon Nov  1 09:39:38 2021
Program 5: 2s geradeaus bei 0.5m/s, 1s Drehung nach rechts bei +-0.5m/s, 4 Wiederholungen
{'Time': 9650, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.55, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 20, 'Acc_Accu': 1148}
{'Time': 18058, 'Left_wheel_dist': -1979, 'Right_wheel_dist': -4077, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.49, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 18160, 'Left_wheel_dist': -1979, 'Right_wheel_dist': -4135, 'IMU_roll': 0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 5.50, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 18255, 'Left_wheel_dist': -1979, 'Right_wheel_dist': -4179, 'IMU_roll': 0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 5.50, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18357, 'Left_wheel_dist': -1979, 'Right_wheel_dist': -4230, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.50, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.85, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 18459, 'Left_wheel_dist': -1977, 'Right_wheel_dist': -4283, 'IMU_roll': 0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 5.51, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.85, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 18554, 'Left_wheel_dist': -1977, 'Right_wheel_dist': -4334, 'IMU_roll': 0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 5.51, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18655, 'Left_wheel_dist': -1999, 'Right_wheel_dist': -4383, 'IMU_roll': 0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 5.50, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.18, 'IMU_Acc_z': 9.87, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18755, 'Left_wheel_dist': -2025, 'Right_wheel_dist': -4427, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.50, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.85, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18855, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4478, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.50, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18954, 'Left_wheel_dist': -2025, 'Right_wheel_dist': -4529, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.49, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.87, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19061, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4580, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.49, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 19161, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4624, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.49, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 19260, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4673, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.48, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.85, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19359, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4724, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.48, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.87, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19459, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4773, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.48, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19557, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4819, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.48, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19656, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4872, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.48, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19757, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4928, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.47, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.87, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19856, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -4976, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.47, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19956, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -5021, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 20063, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -5078, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 20161, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -5129, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 20260, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -5178, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.87, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 20359, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -5224, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.87, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 20458, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -5277, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 20556, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -5328, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 20660, 'Left_wheel_dist': -2010, 'Right_wheel_dist': -5377, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.87, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 20756, 'Left_wheel_dist': -1996, 'Right_wheel_dist': -5424, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 20859, 'Left_wheel_dist': -1990, 'Right_wheel_dist': -5477, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 20963, 'Left_wheel_dist': -1988, 'Right_wheel_dist': -5530, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 21057, 'Left_wheel_dist': -1988, 'Right_wheel_dist': -5576, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 21160, 'Left_wheel_dist': -1988, 'Right_wheel_dist': -5629, 'IMU_roll': 0.03, 'IMU_pitch': 0.04, 'IMU_yaw': 5.46, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 21262, 'Left_wheel_dist': -1988, 'Right_wheel_dist': -5685, 'IMU_roll': 0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 5.47, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 21357, 'Left_wheel_dist': -1988, 'Right_wheel_dist': -5738, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.47, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 21460, 'Left_wheel_dist': -1985, 'Right_wheel_dist': -5787, 'IMU_roll': 0.03, 'IMU_pitch': 0.04, 'IMU_yaw': 5.47, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.87, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 21562, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -5835, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 5.47, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
