Tue Aug  3 17:30:31 2021
Program 1: 10s Geradeaus bei 0.5m/s
{'Time': 9651, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 5.85, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 1145}
{'Time': 18158, 'Left_wheel_dist': -4277, 'Right_wheel_dist': -4177, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18258, 'Left_wheel_dist': -4328, 'Right_wheel_dist': -4230, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18358, 'Left_wheel_dist': -4379, 'Right_wheel_dist': -4283, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18457, 'Left_wheel_dist': -4427, 'Right_wheel_dist': -4330, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18557, 'Left_wheel_dist': -4476, 'Right_wheel_dist': -4376, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.76, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18658, 'Left_wheel_dist': -4525, 'Right_wheel_dist': -4427, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18759, 'Left_wheel_dist': -4573, 'Right_wheel_dist': -4478, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18860, 'Left_wheel_dist': -4624, 'Right_wheel_dist': -4527, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18958, 'Left_wheel_dist': -4675, 'Right_wheel_dist': -4573, 'IMU_roll': 0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19059, 'Left_wheel_dist': -4726, 'Right_wheel_dist': -4629, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19161, 'Left_wheel_dist': -4777, 'Right_wheel_dist': -4684, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 19262, 'Left_wheel_dist': -4828, 'Right_wheel_dist': -4733, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 19354, 'Left_wheel_dist': -4872, 'Right_wheel_dist': -4775, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 7}
{'Time': 19456, 'Left_wheel_dist': -4923, 'Right_wheel_dist': -4830, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19554, 'Left_wheel_dist': -4972, 'Right_wheel_dist': -4881, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
