Mon Feb  8 15:08:23 2021
Program 1: 10s Geradeaus bei 0.5m/s
{'Time': 9648, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.03, 'IMU_pitch': 0.04, 'IMU_yaw': 3.65, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.89, 'Loop_dt': 20, 'Acc_Accu': 1145}
{'Time': 18159, 'Left_wheel_dist': -4286, 'Right_wheel_dist': -4325, 'IMU_roll': -0.03, 'IMU_pitch': 0.04, 'IMU_yaw': 3.65, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.43, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18259, 'Left_wheel_dist': -4337, 'Right_wheel_dist': -4376, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.61, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 10.74, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18360, 'Left_wheel_dist': -4390, 'Right_wheel_dist': -4423, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.71, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18460, 'Left_wheel_dist': -4436, 'Right_wheel_dist': -4476, 'IMU_roll': -0.03, 'IMU_pitch': 0.06, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 8.50, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18560, 'Left_wheel_dist': -4487, 'Right_wheel_dist': -4520, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.42, 'IMU_Acc_y': -0.31, 'IMU_Acc_z': 9.89, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18659, 'Left_wheel_dist': -4536, 'Right_wheel_dist': -4569, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.53, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 10.07, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18760, 'Left_wheel_dist': -4587, 'Right_wheel_dist': -4618, 'IMU_roll': -0.03, 'IMU_pitch': 0.04, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.98, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18861, 'Left_wheel_dist': -4638, 'Right_wheel_dist': -4671, 'IMU_roll': -0.04, 'IMU_pitch': 0.07, 'IMU_yaw': 3.67, 'IMU_Acc_x': 0.72, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 10.19, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18960, 'Left_wheel_dist': -4686, 'Right_wheel_dist': -4722, 'IMU_roll': -0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 3.67, 'IMU_Acc_x': 0.11, 'IMU_Acc_y': -0.35, 'IMU_Acc_z': 10.05, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19060, 'Left_wheel_dist': -4737, 'Right_wheel_dist': -4768, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.95, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19160, 'Left_wheel_dist': -4790, 'Right_wheel_dist': -4815, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.84, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19260, 'Left_wheel_dist': -4839, 'Right_wheel_dist': -4868, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 3.71, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.00, 'IMU_Acc_z': 9.94, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19360, 'Left_wheel_dist': -4888, 'Right_wheel_dist': -4919, 'IMU_roll': -0.06, 'IMU_pitch': 0.01, 'IMU_yaw': 3.69, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.43, 'IMU_Acc_z': 9.03, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19461, 'Left_wheel_dist': -4936, 'Right_wheel_dist': -4967, 'IMU_roll': -0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 3.69, 'IMU_Acc_x': 0.71, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 10.13, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19558, 'Left_wheel_dist': -4985, 'Right_wheel_dist': -5018, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.70, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 8}
