Tue Aug  3 17:52:17 2021
Program 5: 2s geradeaus bei 0.5m/s, 1s Drehung nach rechts bei +-0.5m/s, 4 Wiederholungen
{'Time': 9646, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.83, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 1143}
{'Time': 18054, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4120, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 18148, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4164, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18251, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4219, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 18347, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4266, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18451, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4317, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 18554, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4372, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 18655, 'Left_wheel_dist': -3019, 'Right_wheel_dist': -4427, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.79, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18754, 'Left_wheel_dist': -3072, 'Right_wheel_dist': -4474, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 18855, 'Left_wheel_dist': -3119, 'Right_wheel_dist': -4522, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 18948, 'Left_wheel_dist': -3168, 'Right_wheel_dist': -4567, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 7}
{'Time': 19049, 'Left_wheel_dist': -3212, 'Right_wheel_dist': -4620, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 19149, 'Left_wheel_dist': -3265, 'Right_wheel_dist': -4671, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19251, 'Left_wheel_dist': -3314, 'Right_wheel_dist': -4720, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19352, 'Left_wheel_dist': -3367, 'Right_wheel_dist': -4773, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19453, 'Left_wheel_dist': -3413, 'Right_wheel_dist': -4826, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19554, 'Left_wheel_dist': -3466, 'Right_wheel_dist': -4874, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19655, 'Left_wheel_dist': -3513, 'Right_wheel_dist': -4921, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19756, 'Left_wheel_dist': -3564, 'Right_wheel_dist': -4967, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 19855, 'Left_wheel_dist': -3610, 'Right_wheel_dist': -5021, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 19954, 'Left_wheel_dist': -3661, 'Right_wheel_dist': -5069, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 20054, 'Left_wheel_dist': -3710, 'Right_wheel_dist': -5118, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 20154, 'Left_wheel_dist': -3761, 'Right_wheel_dist': -5169, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 20255, 'Left_wheel_dist': -3810, 'Right_wheel_dist': -5224, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 20356, 'Left_wheel_dist': -3863, 'Right_wheel_dist': -5275, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 20457, 'Left_wheel_dist': -3909, 'Right_wheel_dist': -5322, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 20549, 'Left_wheel_dist': -3956, 'Right_wheel_dist': -5368, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 7}
{'Time': 20654, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5421, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 20748, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5468, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 20852, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5519, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 20956, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5572, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 21050, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5621, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 21153, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5671, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 21250, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5716, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 21354, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5764, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 21449, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5815, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 21551, 'Left_wheel_dist': -3973, 'Right_wheel_dist': -5866, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
